wavenumber,M1_1,M1_2,M1_3,M1_4,M1_5,M1_6,M1_7,M1_8,M1_9,M1_10,M1_11,M1_12,M2_1,M2_2,M2_3,M2_4,M2_5,M2_6,M2_7,M2_8,M2_9,M2_10,M2_11,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12
2352.7296702750195,0.019419683143496513,0.05846785008907318,0.06355303525924683,0.02611302211880684,0.05808631703257561,0.05979772284626961,0.11807087808847427,0.04971209540963173,0.04894647374749184,0.06852620840072632,0.058141108602285385,0.06723836809396744,-0.008641804568469524,0.06466259062290192,-0.017329605296254158,0.056257739663124084,0.05882736295461655,0.058932386338710785,0.06201355531811714,0.0492744967341423,0.08185555040836334,0.07574271410703659,0.0600801557302475,0.09219448268413544,0.1288061887025833,0.06364999711513519,0.06352066248655319,0.0542936734855175,0.07140011340379715,0.005554688163101673,0.015380647964775562,0.046084873378276825,0.054428745061159134,0.037458740174770355,0.11094049364328384
2353.6939037464435,0.01959751360118389,0.05859571695327759,0.06409581750631332,0.025857511907815933,0.05839572101831436,0.05981527268886566,0.11759285628795624,0.04987176135182381,0.04828869551420212,0.06855625659227371,0.05814843252301216,0.06720827519893646,-0.008462906815111637,0.06518727540969849,-0.017378201708197594,0.0565216951072216,0.058635495603084564,0.05900377780199051,0.06228933483362198,0.048957206308841705,0.08188925683498383,0.07580849528312683,0.06049628183245659,0.09205344319343567,0.12873230874538422,0.06394533067941666,0.06353875994682312,0.05431560054421425,0.07169537246227264,0.0060544912703335285,0.015432359650731087,0.04632318392395973,0.054579149931669235,0.03778199106454849,0.11094320565462112
2354.658137217868,0.019673768430948257,0.05895528197288513,0.06422321498394012,0.02546710893511772,0.05854293331503868,0.05964997038245201,0.11706259101629257,0.05019727721810341,0.047566138207912445,0.06866717338562012,0.05799207091331482,0.067266546189785,-0.008287407457828522,0.065888412296772,-0.01695111393928528,0.05695268511772156,0.05824560299515724,0.058977704495191574,0.06266441196203232,0.048567235469818115,0.08204017579555511,0.07606460154056549,0.060977157205343246,0.09184987097978592,0.12872546911239624,0.06416691839694977,0.063712477684021,0.05413088575005531,0.07205768674612045,0.006497790105640888,0.01586698740720749,0.04634185880422592,0.05463755503296852,0.03841285780072212,0.1109994649887085
2355.6223706892924,0.019579892978072166,0.059408772736787796,0.06403305381536484,0.02511470392346382,0.05849809572100639,0.059474486857652664,0.11662442982196808,0.050639230757951736,0.04699203744530678,0.06884417682886124,0.05773760750889778,0.06749404966831207,-0.008180986158549786,0.0666026696562767,-0.016329754143953323,0.05735962092876434,0.0578535720705986,0.058963727205991745,0.06295458972454071,0.04833090305328369,0.08227834850549698,0.07643139362335205,0.0613432414829731,0.09178709983825684,0.12876316905021667,0.06427285820245743,0.06403490900993347,0.053791604936122894,0.07243265211582184,0.006771108601242304,0.016476478427648544,0.04619884118437767,0.05460481345653534,0.039240386337041855,0.11116869747638702
2356.5866041607164,0.019363922998309135,0.05971868336200714,0.06361616402864456,0.024851704016327858,0.05835029482841492,0.059400007128715515,0.11629299819469452,0.05119531601667404,0.04662183299660683,0.06908169388771057,0.05739297345280647,0.06783729046583176,-0.00812758132815361,0.06718221306800842,-0.015610415488481522,0.057681988924741745,0.057612672448158264,0.05891644209623337,0.06319227069616318,0.04825865849852562,0.08244620263576508,0.07678740471601486,0.06148481369018555,0.0919523760676384,0.128828227519989,0.06425517052412033,0.06438636034727097,0.05342426151037216,0.07281568646430969,0.006812822539359331,0.0170957762748003,0.04594708979129791,0.054517004638910294,0.04010201245546341,0.11143431067466736
2357.5508376321404,0.019138764590024948,0.059717800468206406,0.06302211433649063,0.02461639605462551,0.058248504996299744,0.05941307172179222,0.11599115282297134,0.05181034654378891,0.046367574483156204,0.06936848163604736,0.056934017688035965,0.06815477460622787,-0.008074238896369934,0.06755563616752625,-0.014785246923565865,0.05796631798148155,0.05755217373371124,0.058748889714479446,0.06351398676633835,0.048226311802864075,0.08238644152879715,0.07700115442276001,0.06140226498246193,0.09226800501346588,0.12892116606235504,0.06412244588136673,0.06461524963378906,0.05317842587828636,0.07322757691144943,0.006595247890800238,0.017640968784689903,0.04563257843255997,0.05441785976290703,0.04082859307527542,0.11168404668569565
2358.515071103565,0.018983103334903717,0.059433069080114365,0.062281835824251175,0.024337777867913246,0.058300867676734924,0.05941116064786911,0.1156616359949112,0.05231979861855507,0.046118371188640594,0.06967137008905411,0.05637409910559654,0.06832563877105713,-0.008003735914826393,0.06771665811538696,-0.013931683264672756,0.05824849754571915,0.05759559944272041,0.058495648205280304,0.06394235044717789,0.048157572746276855,0.08207716792821884,0.0769638940691948,0.06116490811109543,0.0925494059920311,0.12905941903591156,0.0638931468129158,0.0646321177482605,0.05315806716680527,0.0736519992351532,0.006106865592300892,0.01806941069662571,0.045302294194698334,0.05432602018117905,0.04128639027476311,0.11177430301904678
2359.479304574989,0.018888453021645546,0.05906928330659866,0.06142544746398926,0.024011218920350075,0.05850447341799736,0.05928390473127365,0.1153329610824585,0.052544187754392624,0.04583634436130524,0.0699528232216835,0.05579755827784538,0.06832259148359299,-0.007950441911816597,0.06768321990966797,-0.013227235525846481,0.05849343165755272,0.05763310194015503,0.058326609432697296,0.06431274116039276,0.04809853434562683,0.0816546380519867,0.07663702219724655,0.060854800045490265,0.09260778874158859,0.1292652040719986,0.06361156702041626,0.06445159018039703,0.053359996527433395,0.07400613278150558,0.005373794585466385,0.018355717882514,0.0449860617518425,0.05422463268041611,0.041424911469221115,0.11163322627544403
2360.443538046413,0.01879219152033329,0.05886541306972504,0.06048664450645447,0.02369273081421852,0.05875297635793686,0.05898141488432884,0.11509156227111816,0.0524413175880909,0.04556458443403244,0.0702139362692833,0.05532718822360039,0.06819918751716614,-0.007951449602842331,0.0674644187092781,-0.012811889871954918,0.0586169958114624,0.057599253952503204,0.058404549956321716,0.06439295411109924,0.04815830662846565,0.08130361884832382,0.07608870416879654,0.06053222343325615,0.09233870357275009,0.12954376637935638,0.06335023790597916,0.06416511535644531,0.0536516010761261,0.07417315989732742,0.004478595685213804,0.01850217394530773,0.04468519985675812,0.0540856309235096,0.04128763824701309,0.1113189235329628
2361.4077715178373,0.018656356260180473,0.058933328837156296,0.059522029012441635,0.02344772033393383,0.05891862139105797,0.058537550270557404,0.11500297486782074,0.0521385632455349,0.04537143558263779,0.07051023095846176,0.05505989119410515,0.06801464408636093,-0.00799650326371193,0.06705237179994583,-0.01270667091012001,0.05853267014026642,0.05751718208193779,0.058743711560964584,0.06405676156282425,0.04842255637049675,0.08111205697059631,0.07547088712453842,0.06022714823484421,0.09175872057676315,0.12986287474632263,0.06317032873630524,0.06387191265821457,0.05382167175412178,0.07406824082136154,0.003531606635078788,0.01854066736996174,0.044407714158296585,0.05390812084078789,0.04095453396439552,0.11097680777311325
2362.3720049892618,0.01851077564060688,0.05920619145035744,0.058640073984861374,0.023316385224461555,0.058942414820194244,0.05804871767759323,0.11506156623363495,0.05180550739169121,0.045295584946870804,0.0709087923169136,0.05502314120531082,0.06777576357126236,-0.008037271909415722,0.0664454996585846,-0.012875823304057121,0.05818438157439232,0.05748306214809418,0.0592074915766716,0.06335372477769852,0.048924099653959274,0.0810239315032959,0.07494135200977325,0.05995025858283043,0.0909857228398323,0.1301538199186325,0.06306826323270798,0.0636252760887146,0.05368680879473686,0.07368658483028412,0.0026204066816717386,0.01851104572415352,0.04421870410442352,0.05373258888721466,0.04047063738107681,0.11073506623506546
2363.3362384606858,0.01842605695128441,0.05951615795493126,0.05799246206879616,0.023312661796808243,0.05886136740446091,0.05762936919927597,0.11520220339298248,0.051511213183403015,0.04532763734459877,0.07142004370689392,0.055167749524116516,0.06744962185621262,-0.008044211193919182,0.06568774580955505,-0.013308136723935604,0.05757388472557068,0.05760139971971512,0.05961960554122925,0.06245395913720131,0.04964957386255264,0.08091893792152405,0.0745900422334671,0.0597088597714901,0.09018923342227936,0.13034175336360931,0.06296506524085999,0.06342948228120804,0.05318549647927284,0.07310909032821655,0.0017940972466021776,0.018445631489157677,0.04423205927014351,0.05361679196357727,0.039840735495090485,0.11063139885663986
2364.3004719321098,0.018458452075719833,0.05971784517168999,0.057706668972969055,0.0234297476708889,0.05876361206173897,0.05736353248357773,0.11534728109836578,0.05120363458991051,0.04541827738285065,0.0719684287905693,0.055385664105415344,0.06702322512865067,-0.008047490380704403,0.06488717347383499,-0.014001631177961826,0.05678334832191467,0.05791344493627548,0.059875063598155975,0.06154496222734451,0.05053311213850975,0.08072956651449203,0.07441657781600952,0.05951171740889549,0.08953462541103363,0.13038970530033112,0.06276138871908188,0.06327340751886368,0.052403442561626434,0.07247209548950195,0.0010892886202782393,0.01837533339858055,0.04452814534306526,0.05359776318073273,0.03908715769648552,0.11061830818653107
2365.264705403534,0.018625346943736076,0.05976734682917595,0.057805515825748444,0.023634064942598343,0.058717031031847,0.05726663023233414,0.11544662714004517,0.05080496892333031,0.04549633339047432,0.07243160903453827,0.0555487722158432,0.06654433906078339,-0.00811706017702818,0.06418754160404205,-0.014893749728798866,0.055961500853300095,0.058364756405353546,0.05997878685593605,0.0607469268143177,0.051447104662656784,0.08049207180738449,0.07436061650514603,0.05935964360833168,0.0891314297914505,0.13032379746437073,0.0624203197658062,0.06316311657428741,0.051521845161914825,0.07191465049982071,0.0005531162023544312,0.018334312364459038,0.045070093125104904,0.05367327108979225,0.03829396888613701,0.1106201633810997
2366.228938874958,0.018924295902252197,0.05972035229206085,0.05818711966276169,0.02386094443500042,0.05872803181409836,0.05727905407547951,0.11548810452222824,0.050315145403146744,0.045495014637708664,0.0727171003818512,0.05556490644812584,0.06610532104969025,-0.008297446183860302,0.06370772421360016,-0.01584632322192192,0.05526100471615791,0.05883340165019035,0.060011014342308044,0.06008123978972435,0.05223335325717926,0.08030163496732712,0.07435563206672668,0.05923556536436081,0.08900026977062225,0.13021738827228546,0.06200940161943436,0.06312787532806396,0.05072863772511482,0.0715247392654419,0.0002280613116454333,0.01834225468337536,0.045704640448093414,0.05381350964307785,0.03758316859602928,0.11058724671602249
2367.193172346382,0.019357480108737946,0.059672027826309204,0.05868641287088394,0.024031037464737892,0.05875557288527489,0.05730242282152176,0.11548200994729996,0.0498291477560997,0.04538346454501152,0.0728125050663948,0.0554242804646492,0.06578955799341202,-0.008557450026273727,0.06349479407072067,-0.01671299710869789,0.05476796627044678,0.05919525399804115,0.06006024032831192,0.05950125679373741,0.0527740940451622,0.08022518455982208,0.07436726987361908,0.05910974740982056,0.08907622843980789,0.13014350831508636,0.06166268512606621,0.06319921463727951,0.05015105381608009,0.07131215184926987,0.00011266215733485296,0.018379230052232742,0.04625317454338074,0.05398549884557724,0.03704722598195076,0.11051185429096222
2368.1574058178066,0.0199224092066288,0.05969353765249252,0.059164367616176605,0.02408396266400814,0.05875769630074501,0.05725948512554169,0.11543968319892883,0.04946735128760338,0.04518674314022064,0.07277557998895645,0.05520246922969818,0.06563062220811844,-0.008800851181149483,0.06351939588785172,-0.017417127266526222,0.05447668582201004,0.059378232806921005,0.060170914977788925,0.058959610760211945,0.05304945632815361,0.08025243133306503,0.07439582794904709,0.05895962938666344,0.0892477035522461,0.13013339042663574,0.061492398381233215,0.06338130682706833,0.04983840882778168,0.07122327387332916,0.00014175531396176666,0.01838672161102295,0.04661278799176216,0.054166849702596664,0.036703016608953476,0.11041183769702911
2369.121639289231,0.020575933158397675,0.05980433523654938,0.059556540101766586,0.024006135761737823,0.05872661992907524,0.05713828653097153,0.11536615341901779,0.049289949238300323,0.04497526213526726,0.0726860910654068,0.055012863129377365,0.06561034917831421,-0.008928083814680576,0.06370169669389725,-0.017969097942113876,0.054317642003297806,0.05937753990292549,0.06032981723546982,0.05846080183982849,0.05313458293676376,0.08031705021858215,0.07445298135280609,0.05878768116235733,0.08940687030553818,0.1301695555448532,0.0615193210542202,0.06363336741924286,0.04977695271372795,0.0711844190955162,0.00021098779689054936,0.01830422505736351,0.04678872972726822,0.054343026131391525,0.03649916872382164,0.11030905693769455
2370.085872760655,0.02121579833328724,0.05998317524790764,0.05986064299941063,0.02383384481072426,0.058688051998615265,0.05699198693037033,0.11527111381292343,0.04926378279924393,0.04482407495379448,0.07260400801897049,0.05493846535682678,0.06568292528390884,-0.008898228406906128,0.06394174695014954,-0.018422475084662437,0.054207272827625275,0.05923910066485405,0.06048747897148132,0.05806232616305351,0.05314163491129875,0.08035684376955032,0.07453878968954086,0.05862206593155861,0.08948659151792526,0.1302124708890915,0.061669979244470596,0.0638762041926384,0.049907077103853226,0.07114527374505997,0.0002295648300787434,0.018114816397428513,0.04685058072209358,0.05449968948960304,0.03635748475790024,0.11022067815065384
2371.050106232079,0.021711241453886032,0.06019512191414833,0.060090336948633194,0.02363143302500248,0.05867427587509155,0.05689673870801926,0.115184485912323,0.04929738864302635,0.0447673462331295,0.07255733013153076,0.05498731881380081,0.06579767912626266,-0.008745770901441574,0.06414365768432617,-0.01881539449095726,0.05408792942762375,0.059032466262578964,0.060592859983444214,0.05783064290881157,0.0531514473259449,0.08035874366760254,0.07463774085044861,0.058500077575445175,0.08947194367647171,0.1302347183227539,0.06183398887515068,0.06402166932821274,0.05013589560985565,0.07109842449426651,0.0001631397899473086,0.017863744869828224,0.0468633733689785,0.05462094768881798,0.036212578415870667,0.11016033589839935
2372.0143397035035,0.02196747250854969,0.06041144207119942,0.06023650988936424,0.02346086874604225,0.058698125183582306,0.05689861252903938,0.11515800654888153,0.04931012541055679,0.044781435281038284,0.07255187630653381,0.0550987534224987,0.06590766459703445,-0.008545788004994392,0.06423766911029816,-0.019138017669320107,0.05394700542092323,0.05882755666971207,0.06061750650405884,0.0577930323779583,0.05317966639995575,0.08035778999328613,0.07473277300596237,0.05844804644584656,0.089391328394413,0.13023772835731506,0.06193384528160095,0.0640111044049263,0.05035765469074249,0.07106871902942657,3.98563061025925e-05,0.017637690529227257,0.04684871435165405,0.05469425022602081,0.03603222221136093,0.11013822257518768
2372.9785731749275,0.021976413205266,0.06061277538537979,0.06026100367307663,0.02336094342172146,0.0587473101913929,0.05698566138744354,0.11524447053670883,0.04928344860672951,0.04480934143066406,0.07258144021034241,0.05519074201583862,0.06597117334604263,-0.008359897881746292,0.0642009899020195,-0.0193370021879673,0.05381739139556885,0.05867776274681091,0.06055757775902748,0.05792316049337387,0.05318988859653473,0.08040068298578262,0.07482151687145233,0.05847182869911194,0.08929779380559921,0.13024289906024933,0.061958957463502884,0.06384262442588806,0.050487224012613297,0.07108499109745026,-7.751427619950846e-05,0.017522504553198814,0.046792834997177124,0.0547160878777504,0.03582075610756874,0.11015670746564865
2373.9428066463515,0.021817415952682495,0.06078214943408966,0.060121387243270874,0.023342987522482872,0.0587984137237072,0.057100411504507065,0.11546546965837479,0.0492636114358902,0.04480782523751259,0.07262883335351944,0.05521314963698387,0.06595928966999054,-0.008203624747693539,0.06406787037849426,-0.01934485137462616,0.053762294352054596,0.05860821530222893,0.06042075902223587,0.05816556513309479,0.053133249282836914,0.08050791919231415,0.07492011785507202,0.0585605651140213,0.08924918621778488,0.13027021288871765,0.06195053085684776,0.06357330828905106,0.0504925437271595,0.07115485519170761,-0.0001289023639401421,0.01756804808974266,0.0466790534555912,0.054694391787052155,0.035613324493169785,0.11020684242248535
2374.907040117776,0.021610228344798088,0.06090029329061508,0.0598064661026001,0.02339760772883892,0.05883549898862839,0.057179126888513565,0.11579031497240067,0.04932166635990143,0.044782187789678574,0.07266450673341751,0.055172961205244064,0.06587056070566177,-0.008052915334701538,0.06391669064760208,-0.019115641713142395,0.053847286850214005,0.058610957115888596,0.060214243829250336,0.05847322195768356,0.05298366770148277,0.08066117763519287,0.07505147904157639,0.05869657173752785,0.0892895981669426,0.1303221434354782,0.06196017190814018,0.06329512596130371,0.0504043847322464,0.07125803828239441,-8.074517973000184e-05,0.017776072025299072,0.04651179909706116,0.05464712530374527,0.03546252101659775,0.11027207225561142
2375.8712735892004,0.021453721448779106,0.06095036119222641,0.059358302503824234,0.023503389209508896,0.05885937809944153,0.057189617305994034,0.11614386737346649,0.04950292780995369,0.044784799218177795,0.07265458256006241,0.05512106791138649,0.06573998928070068,-0.007877037860453129,0.063834547996521,-0.018651379272341728,0.05410846322774887,0.05865214020013809,0.059944044798612595,0.05882851779460907,0.05275042727589607,0.08081885427236557,0.07522761076688766,0.058862991631031036,0.08943387866020203,0.13038387894630432,0.06201625242829323,0.06309688091278076,0.050294723361730576,0.07136063277721405,7.079923670971766e-05,0.018109245225787163,0.046316958963871,0.05459805577993393,0.03541772440075874,0.11033859848976135
2376.8355070606244,0.021387506276369095,0.060928575694561005,0.058865997940301895,0.023633131757378578,0.05888377130031586,0.057145021855831146,0.1164415255188942,0.04979832097887993,0.04487980902194977,0.0725782960653305,0.055114682763814926,0.06562843918800354,-0.007669901009649038,0.06387658417224884,-0.01800878532230854,0.054531656205654144,0.05869140475988388,0.059623345732688904,0.05923503264784813,0.052468691021203995,0.08094295114278793,0.07543861865997314,0.059046048671007156,0.08966002613306046,0.1304362565279007,0.062116529792547226,0.0630304142832756,0.05023618042469025,0.0714392438530922,0.00030976932612247765,0.018509289249777794,0.046126123517751694,0.05456996336579323,0.03550293296575546,0.11040426045656204
2377.7997405320484,0.021392956376075745,0.060851290822029114,0.05843459814786911,0.02375883050262928,0.05892474949359894,0.05709017068147659,0.11663129925727844,0.05015066638588905,0.045099299401044846,0.07244258373975754,0.055181730538606644,0.06559335440397263,-0.007458582054823637,0.06404392421245575,-0.017284773290157318,0.055055003613233566,0.05870497226715088,0.05927954614162445,0.05969100072979927,0.05218055471777916,0.08101855963468552,0.07565563172101974,0.059233926236629486,0.08991540968418121,0.13047055900096893,0.06224261224269867,0.06309632211923599,0.05026719719171524,0.0714983120560646,0.000611821364145726,0.01891331933438778,0.045962028205394745,0.05457715690135956,0.03570457920432091,0.11047898232936859
2378.763974003473,0.021423298865556717,0.06075079366564751,0.05814628675580025,0.023857714608311653,0.05899156257510185,0.05707425996661186,0.11671680212020874,0.05048526078462601,0.04541945829987526,0.07228009402751923,0.05530768632888794,0.0656580701470375,-0.007287014275789261,0.06429208070039749,-0.016587795689702034,0.055593978613615036,0.05869847908616066,0.05895161256194115,0.060166697949171066,0.05191934481263161,0.0810568556189537,0.07584429532289505,0.05941498279571533,0.0901372879743576,0.13049428164958954,0.0623781643807888,0.06325272470712662,0.05038101598620415,0.07156839966773987,0.0009504824411123991,0.019264066591858864,0.045835815370082855,0.05462067574262619,0.03597702831029892,0.11057599633932114
2379.728207474897,0.02143823727965355,0.06066114082932472,0.058034978806972504,0.02391878142952919,0.05908370018005371,0.05712840333580971,0.11674929410219193,0.050742775201797485,0.04577000439167023,0.07213033735752106,0.055448923259973526,0.06580080837011337,-0.007189189549535513,0.06456194818019867,-0.016007887199521065,0.056074533611536026,0.05870131403207779,0.058678608387708664,0.06060342118144035,0.05170323699712753,0.08108551055192947,0.07598020136356354,0.059577103704214096,0.09027975052595139,0.13052554428577423,0.06251706928014755,0.06343894451856613,0.05053911730647087,0.07168656587600708,0.0012989034876227379,0.019515642896294594,0.04575305059552193,0.05468946695327759,0.03626294061541557,0.11070115864276886
2380.692440946321,0.021422846242785454,0.06060272082686424,0.05808498337864876,0.023946084082126617,0.05919269844889641,0.05725784972310066,0.1167965680360794,0.05089753866195679,0.0460684634745121,0.0720168948173523,0.05556042492389679,0.06597083806991577,-0.00716990465298295,0.06481179594993591,-0.015596652403473854,0.05645637586712837,0.05874593183398247,0.058487217873334885,0.060935501009225845,0.051536623388528824,0.08113505691289902,0.0760575532913208,0.05970798060297966,0.09033402055501938,0.13058122992515564,0.06265968084335327,0.06360040605068207,0.05069535970687866,0.07187124341726303,0.0016313012456521392,0.019638298079371452,0.04571856930851936,0.054767247289419174,0.03651607781648636,0.1108478382229805
2381.6566744177453,0.021386025473475456,0.06057575345039368,0.05824970826506615,0.023955781012773514,0.05930575728416443,0.0574471689760685,0.11690990626811981,0.05095755308866501,0.04625790938735008,0.07193733751773834,0.05562007427215576,0.06612035632133484,-0.007203033193945885,0.06503166258335114,-0.01536248903721571,0.0567365363240242,0.058845873922109604,0.058386921882629395,0.06112145259976387,0.05141513794660568,0.08122803270816803,0.07608836889266968,0.05979640781879425,0.09033219516277313,0.13066725432872772,0.06280534714460373,0.06370458751916885,0.05081583559513092,0.07210767269134521,0.0019266413291916251,0.019623233005404472,0.045734066516160965,0.054841022938489914,0.03671443089842796,0.11100075393915176
2382.6209078891698,0.021346960216760635,0.06056632474064827,0.058476101607084274,0.023967735469341278,0.05940857157111168,0.057669997215270996,0.11710699647665024,0.05095287412405014,0.04632847011089325,0.07187143713235855,0.05563671886920929,0.06622979789972305,-0.007245494052767754,0.06523524969816208,-0.015278984792530537,0.05693579092621803,0.05898575484752655,0.05837458744645119,0.061164822429418564,0.05133085697889328,0.0813722312450409,0.07609447836875916,0.05983498692512512,0.09033249318599701,0.1307755708694458,0.0629488155245781,0.06374502927064896,0.050887130200862885,0.07235223799943924,0.002173449844121933,0.01948542706668377,0.045791275799274445,0.05490595102310181,0.036858826875686646,0.11114468425512314
2383.5851413605938,0.02132161147892475,0.060560137033462524,0.05872103199362755,0.0239961389452219,0.059488192200660706,0.05789707973599434,0.11737547814846039,0.05092128366231918,0.04631518945097923,0.0718005895614624,0.055640704929828644,0.06631068140268326,-0.007257387973368168,0.06543955951929092,-0.0153007498010993,0.05707921087741852,0.05912861227989197,0.05844326689839363,0.06111263483762741,0.051276516169309616,0.08155777305364609,0.07609765976667404,0.059824202209711075,0.09039349108934402,0.1308881938457489,0.06308263540267944,0.06373661756515503,0.05091514065861702,0.07255292683839798,0.002372550079599023,0.019261503592133522,0.04586942866444588,0.054964181035757065,0.036961935460567474,0.11127173155546188
2384.5493748320177,0.021316232159733772,0.06055387482047081,0.05895460024476051,0.024044303223490715,0.05953653156757355,0.058101944625377655,0.11768780648708344,0.05089658871293068,0.04627731442451477,0.07172296941280365,0.055664341896772385,0.06638672202825546,-0.007217892445623875,0.06564728915691376,-0.015380389988422394,0.05718229338526726,0.05923517048358917,0.058586686849594116,0.06103240326046944,0.05124828964471817,0.08175862580537796,0.07611214369535446,0.05977606028318405,0.09054862707853317,0.13098475337028503,0.0632016584277153,0.06370624899864197,0.05091952160000801,0.07267381995916367,0.0025353238452225924,0.019001111388206482,0.04594247788190842,0.05501992627978325,0.03703644871711731,0.11138230562210083
2385.513608303442,0.02132808044552803,0.060556162148714066,0.059155065566301346,0.02410581335425377,0.05955476686358452,0.05826670303940773,0.11801454424858093,0.050900936126708984,0.046271178871393204,0.07165414839982986,0.05572432652115822,0.06646933406591415,-0.007130433339625597,0.06584291160106659,-0.015481623820960522,0.05724870413541794,0.05928373336791992,0.058794859796762466,0.06098112836480141,0.05124643072485924,0.08194006979465485,0.07614220678806305,0.0597144179046154,0.09079179912805557,0.13105013966560364,0.06330529600381851,0.06368227303028107,0.05092695727944374,0.07271075993776321,0.002677740529179573,0.01875384896993637,0.04599357768893242,0.05507517606019974,0.037089407444000244,0.11148069053888321
2386.477841774866,0.021349364891648293,0.060577187687158585,0.05930470675230026,0.02417038381099701,0.05955590307712555,0.058388400822877884,0.11832799762487411,0.05094095692038536,0.04632865637540817,0.07161343842744827,0.055815186351537704,0.06654717773199081,-0.007016282994300127,0.06600239127874374,-0.015585511922836304,0.05727768689393997,0.059279728680849075,0.05904386192560196,0.06098339334130287,0.05127272754907608,0.08207117021083832,0.07618514448404312,0.059669338166713715,0.09107938408851624,0.13107943534851074,0.06339593976736069,0.0636841207742691,0.050963178277015686,0.07269056886434555,0.0028128810226917267,0.018556518480181694,0.0460268035531044,0.05512925609946251,0.03712396323680878,0.1115686297416687
2387.44207524629,0.02137080952525139,0.06061526760458946,0.059392835944890976,0.024230318143963814,0.05956270173192024,0.05848202854394913,0.11859900504350662,0.05100800469517708,0.046448759734630585,0.0716070830821991,0.05591664835810661,0.06659874320030212,-0.006900882814079523,0.066108338534832,-0.015689127147197723,0.0572742260992527,0.0592503696680069,0.05928972736001015,0.0610303059220314,0.051325272768735886,0.0821375697851181,0.0762380063533783,0.05966600775718689,0.09134742617607117,0.13107989728450775,0.06347571313381195,0.06371467560529709,0.05104385316371918,0.07265563309192657,0.002945651300251484,0.01842598244547844,0.04606590047478676,0.055181752890348434,0.03714485839009285,0.11164221167564392
2388.4063087177146,0.021383633837103844,0.06065179035067558,0.05942394584417343,0.024283697828650475,0.05959957465529442,0.058574378490448,0.11879582703113556,0.051082711666822433,0.046603552997112274,0.07162118703126907,0.056009016931056976,0.06661779433488846,-0.0068003470078110695,0.06615940481424332,-0.015798332169651985,0.05725329369306564,0.05922811105847359,0.05947615206241608,0.06109735742211342,0.05139311030507088,0.08214626461267471,0.07630333304405212,0.059713106602430344,0.09153695404529572,0.13106946647167206,0.0635443925857544,0.06375859677791595,0.051167119294404984,0.07264354825019836,0.0030723363161087036,0.018360145390033722,0.046137984842061996,0.05523480847477913,0.03716209903359413,0.11169344931840897
2389.370542189139,0.02138097956776619,0.06066087633371353,0.059422362595796585,0.024333450943231583,0.0596814826130867,0.05868806317448616,0.11889325082302094,0.051142897456884384,0.04675409570336342,0.07163026183843613,0.05608607828617096,0.06662920117378235,-0.006715306080877781,0.06616877764463425,-0.015918539837002754,0.05723434314131737,0.059233102947473526,0.05955714359879494,0.06116710975766182,0.051454972475767136,0.08211835473775864,0.07638950645923615,0.059797730296850204,0.09161670506000519,0.13107246160507202,0.06360017508268356,0.06378967314958572,0.05131324753165245,0.0726732537150383,0.0031850289087742567,0.018344873562455177,0.04625188186764717,0.05529158562421799,0.03718949854373932,0.11171582341194153
2390.3347756605626,0.021359989419579506,0.060628294944763184,0.05942500755190849,0.024383895099163055,0.05980550870299339,0.058823343366384506,0.11888883262872696,0.051171619445085526,0.046868402510881424,0.07161471247673035,0.05615612864494324,0.06667733937501907,-0.00663490267470479,0.06615456193685532,-0.016047529876232147,0.057229191064834595,0.059264808893203735,0.059522535651922226,0.06123942509293556,0.05148494988679886,0.08207382261753082,0.07650277018547058,0.059891439974308014,0.09159427881240845,0.13111233711242676,0.06364183127880096,0.06378530710935593,0.05145423859357834,0.07274334132671356,0.00327820866368711,0.01836145855486393,0.046386200934648514,0.055351369082927704,0.03723866865038872,0.11170973628759384
2391.299009131987,0.021324366331100464,0.06056542322039604,0.059463150799274445,0.02443738654255867,0.059951040893793106,0.058951400220394135,0.11881430447101593,0.05116238817572594,0.04693425074219704,0.07157409936189651,0.056230660527944565,0.06679169833660126,-0.0065474845468997955,0.06613138318061829,-0.016173020005226135,0.057232566177845,0.059307172894477844,0.05940810590982437,0.06132315471768379,0.051463790237903595,0.08202005922794342,0.07663565129041672,0.059965409338474274,0.09151121973991394,0.1312030702829361,0.0636705532670021,0.06374119222164154,0.05156991630792618,0.0728403776884079,0.003353480249643326,0.01839045062661171,0.04649708420038223,0.05540644749999046,0.03731213137507439,0.11168535053730011
2392.2632426034115,0.021285774186253548,0.060505375266075134,0.05954412743449211,0.0244924183934927,0.060089416801929474,0.05902741849422455,0.11872926354408264,0.05111972242593765,0.046962350606918335,0.07152674347162247,0.05630965903401375,0.06695616990327835,-0.006450217217206955,0.06610960513353348,-0.016275564208626747,0.05722355842590332,0.05934249609708786,0.059279102832078934,0.06141810119152069,0.05139001086354256,0.08195395022630692,0.0767611414194107,0.06000558286905289,0.09142397344112396,0.131341353058815,0.06369064003229141,0.0636768788099289,0.05166051909327507,0.07294877618551254,0.0034194679465144873,0.018412144854664803,0.04654178395867348,0.055445510894060135,0.03739962354302406,0.11166093498468399
